ticker,trading_day,sentiment_score_title,prob_pos_title,prob_neu_title,prob_neg_title,dir_positive_title,dir_neutral_title,dir_negative_title,confidence_title,strength_title,article_count
5211.KL,25/1/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5211.KL,25/1/2024,0.077297,0.097044,0.883209,0.019747,0.0,1.0,0.0,0.077297,0.883209,1
5211.KL,25/1/2025,-0.518566,0.033541,0.414352,0.552107,0.0,0.333333,0.666667,0.542539,0.849748,3
5211.KL,25/1/2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5211.KL,25/10/2020,-0.908503,0.015487,0.060522,0.923991,0.0,0.0,1.0,0.908503,0.923991,1
5211.KL,25/10/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5211.KL,25/10/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5211.KL,25/10/2023,-0.359883,0.079477,0.481164,0.439359,0.0,0.5,0.5,0.454402,0.860529,2
5211.KL,25/10/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5211.KL,25/10/2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5211.KL,25/11/2020,0.118698,0.492203,0.134292,0.373505,0.5,0.0,0.5,0.793387,0.829547,2
5211.KL,25/11/2021,0.608171,0.623502,0.361167,0.015331,1.0,0.0,0.0,0.608171,0.623502,1
5211.KL,25/11/2022,-0.002827,0.029566,0.938041,0.032393,0.0,1.0,0.0,0.002827,0.938041,1
5211.KL,25/11/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5211.KL,25/11/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5211.KL,25/11/2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5211.KL,25/12/2020,0.936279,0.95055,0.03518,0.01427,1.0,0.0,0.0,0.936279,0.95055,1
5211.KL,25/12/2021,-0.00096,0.064544,0.869952,0.065504,0.0,1.0,0.0,0.063626,0.869952,2
5211.KL,25/12/2022,-0.159611,0.070282,0.699824,0.229894,0.0,0.0,1.0,0.159611,0.699824,1
5211.KL,25/12/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5211.KL,25/12/2024,0.620838,0.633428,0.353981,0.01259,1.0,0.0,0.0,0.620838,0.7509,3
5211.KL,25/12/2025,-0.059283,0.044542,0.851633,0.103825,0.0,1.0,0.0,0.059283,0.851633,2
5211.KL,25/2/2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5211.KL,25/2/2021,0.748812,0.760432,0.227948,0.01162,1.0,0.0,0.0,0.748812,0.760432,1
5211.KL,25/2/2022,0.075845,0.095935,0.883974,0.02009,0.0,1.0,0.0,0.075845,0.883974,1
5211.KL,25/2/2023,0.816408,0.830312,0.155785,0.013903,1.0,0.0,0.0,0.816408,0.830312,1
